times,flux,raw_flux,rawraw_flux,obs_vr,obs_vw,obs_vn,dsun_obs,rsun_obs
2456085.7562037036,1.0001075618820963,1.0001975745766007,568149278720.0,411.484574,31919.19996,4907.612207,151853890232.39,945.387756
2456085.756724537,1.0001052953543639,1.0002002555513059,568150654976.0,405.099788,31922.592631,4900.624544,151853908605.59,945.387634
2456085.75724537,1.0001050303542625,1.0002054747293094,568153473024.0,398.713261,31925.955161,4893.624126,151853926691.42,945.387512
2456085.7577662035,1.0001184490695603,1.0002239617872157,568163827712.0,392.325098,31929.287157,4886.61115,151853944489.82,945.38739
2456085.7582870373,1.0000987936641927,1.0002096692561988,568155635712.0,385.935205,31932.58838,4879.585765,151853962000.71,945.387329
2456085.7588078706,1.0000658858239266,1.000182122539086,568139841536.0,379.54279,31935.859549,4872.547269,151853979224.0,945.387207
2456085.759328704,1.000025137756596,1.0001466150762388,568119525376.0,373.149623,31939.100103,4865.495829,151853996159.61,945.387085
2456085.759849537,1.0000350324059122,1.0001617563199927,568127979520.0,366.754974,31942.310302,4858.432223,151854012807.48,945.386963
2456085.7603703705,1.000055689606171,1.0001879596785856,568142790656.0,360.35845,31945.490213,4851.356846,151854029167.56,945.386902
2456085.760891204,1.0000630980617355,1.0002007934789325,568149934080.0,353.960389,31948.639309,4844.26804,151854045239.75,945.38678
2456085.761412037,1.0000573519582177,1.0002005901341318,568149671936.0,347.561234,31951.758408,4837.167777,151854061024.02,945.386658
2456085.7619328704,1.0000378052723147,1.0001866436969833,568141676544.0,341.161077,31954.846701,4830.055302,151854076520.3,945.386597
2456085.7624537037,1.0000141273821455,1.0001683267765824,568131125248.0,334.759859,31957.903818,4822.930211,151854091728.54,945.386475
2456085.762974537,0.9999995971526453,1.0001594567455339,568126013440.0,328.356606,31960.931121,4815.79284,151854106648.68,945.386414
2456085.7634953703,0.999986982201542,1.0001525617492188,568121950208.0,321.953303,31963.927098,4808.643676,151854121280.66,945.386292
2456085.7640162036,0.9999851990321816,1.0001565002458048,568124112896.0,315.548818,31966.89216,4801.482656,151854135624.47,945.38623
2456085.764537037,1.0000036699492618,1.0001807559987839,568137744384.0,309.142676,31969.826559,4794.309801,151854149680.04,945.386108
2456085.76505787,1.0000114068968724,1.0001940376116902,568145215488.0,302.736446,31972.730498,4787.125137,151854163447.34,945.386047
2456085.7655787035,1.0000206914125402,1.0002091651990281,568153735168.0,296.328993,31975.603637,4779.929314,151854176926.33,945.385986
2456085.7660995373,1.000034138314115,1.0002285753028965,568164614144.0,289.920918,31978.445795,4772.721811,151854190116.98,945.385864
2456085.7666203706,1.0000199507648224,1.0002201667610056,568159764480.0,283.512632,31981.256754,4765.502397,151854203019.25,945.385803
2456085.767141204,1.0000151586049397,1.0002213341965047,568160354304.0,277.103938,31984.036537,4758.27187,151854215633.14,945.385742
2456085.767662037,1.0000254870585212,1.000237744608249,568169529344.0,270.693866,31986.786422,4751.029457,151854227958.6,945.38562
2456085.7681828705,1.0000191434825423,1.0002371814470568,568169136128.0,264.283576,31989.505176,4743.775901,151854239995.61,945.385559
2456085.768703704,1.000046585272529,1.0002707687846928,568188141568.0,257.873758,31992.192141,4736.511657,151854251744.17,945.385498
2456085.769224537,1.0000757050284355,1.0003058559841789,568207998976.0,251.463086,31994.848901,4729.235968,151854263204.25,945.385437
2456085.7697453704,1.0000789830744377,1.000315214938528,568213241856.0,245.052231,31997.473591,4721.949545,151854274375.84,945.385376
2456085.7702662037,1.00007141092792,1.0003139595468964,568212455424.0,238.640939,32000.067262,4714.652005,151854285258.93,945.385315
2456085.770787037,1.0000881804462014,1.0003369325619875,568225431552.0,232.229219,32002.6305,4707.343217,151854295853.52,945.385254
2456085.7713078703,1.000081083429084,1.0003361523842667,568224841728.0,225.8179,32005.162429,4700.023865,151854306159.61,945.385132
2456085.7718287036,1.0000749551266181,1.000336281475595,568224841728.0,219.407373,32007.663428,4692.693758,151854316177.19,945.385071
2456085.772349537,1.0000496723535908,1.000317489325005,568214093824.0,212.996444,32010.133196,4685.352876,151854325906.28,945.38501
2456085.77287037,1.0000402452897188,1.0003142588690634,568212258816.0,206.584708,32012.571495,4678.001189,151854335346.86,945.38501
2456085.7733912035,1.000048642655527,1.0003291557580787,568220647424.0,200.175225,32014.978402,4670.638707,151854344498.96,945.384949
2456085.7739120373,1.0000557750135737,1.000342668169455,568228249600.0,193.764857,32017.353942,4663.266823,151854353362.61,945.384888
2456085.7744328706,1.0000731648259273,1.0003666795701855,568241815552.0,187.354414,32019.698291,4655.884562,151854361937.79,945.384827
2456085.774953704,1.0000511681101,1.0003512332448796,568232968192.0,180.94456,32022.011517,4648.491383,151854370224.52,945.384766
2456085.775474537,1.0000209826708695,1.000327595397013,568219467776.0,174.536499,32024.293147,4641.088185,151854378222.86,945.384705
2456085.7759953705,0.9999752828255966,1.0002884974919184,568197185536.0,168.128257,32026.543678,4633.674776,151854385932.8,945.384644
2456085.776516204,0.9999900543497692,1.0003101877128917,568209506304.0,161.720213,32028.762627,4626.251496,151854393354.38,945.384644
2456085.777037037,1.000034663286058,1.0003614272750376,568238538752.0,155.312706,32030.949844,4618.81852,151854400487.63,945.384583
2456085.7775578704,1.000066237052901,1.0003997471296808,568260231168.0,148.906777,32033.106474,4611.375198,151854407332.59,945.384521
2456085.7780787037,1.0000964028589991,1.0004368974114404,568281333760.0,142.501528,32035.231159,4603.922985,151854413889.3,945.384521
2456085.778599537,1.0000951074698625,1.0004422183260855,568284282880.0,136.097447,32037.324279,4596.460915,151854420157.79,945.38446
2456085.7791203703,1.0000461719800833,1.0004001207025184,568260296704.0,129.694591,32039.385927,4588.988448,151854426138.1,945.384399
2456085.7796412036,1.0000295087089461,1.0003905446957422,568254857216.0,123.29158,32041.415661,4581.506489,151854431830.28,945.384399
2456085.780162037,1.0000574444791885,1.000425285871341,568274518016.0,116.890875,32043.414001,4574.015542,151854437234.4,945.384338
2456085.78068287,1.000036621788312,1.0004117871612521,568266850304.0,110.491363,32045.380747,4566.515105,151854442350.49,945.384338
2456085.7812037035,1.0000540025483042,1.0004360293459762,568280547328.0,104.092469,32047.315934,4559.004976,151854447178.61,945.384277
2456085.7817245373,1.0000443747393917,1.0004334911266575,568279105536.0,97.694973,32049.220283,4551.486044,151854451718.82,945.384277
2456085.7822453706,1.000011404968396,1.0004076611661006,568264359936.0,91.298997,32051.092221,4543.957868,151854455971.19,945.384216
2456085.782766204,0.9999893780181971,1.0003927779690844,568255905792.0,84.904782,32052.93244,4536.420555,151854459935.77,945.384216
2456085.783287037,0.9999702367661185,1.000381138957058,568249221120.0,78.512296,32054.741281,4528.87429,151854463612.64,945.384155
2456085.7838078705,0.9999901965503383,1.0004080210140525,568264491008.0,72.120196,32056.518184,4521.319635,151854467001.87,945.384155
2456085.784328704,1.000020746744147,1.0004460943136584,568286117888.0,65.731099,32058.263186,4513.755672,151854470103.55,945.384155
2456085.784849537,1.0000224273702847,1.0004551071903622,568291164160.0,59.343777,32059.976442,4506.182939,151854472917.72,945.384094
2456085.7853703704,0.9999779131682351,1.0004177261277434,568269930496.0,52.957609,32061.658129,4498.601664,151854475444.48,945.384094
2456085.7858912037,0.9999878758831066,1.0004352629225521,568279891968.0,46.573557,32063.308407,4491.011071,151854477683.92,945.384094
2456085.786412037,0.9999904578914859,1.0004454158037572,568285659136.0,40.191529,32064.926363,4483.412672,151854479636.13,945.384094
2456085.7869328703,0.9999975373529107,1.0004600682573146,568293982208.0,33.811429,32066.51251,4475.806283,151854481301.18,945.384094
2456085.7874537036,1.0000027814910362,1.0004730038415848,568301256704.0,27.433209,32068.067064,4468.191765,151854482679.16,945.384033
2456085.787974537,0.9999736026404985,1.0004510828452449,568288804864.0,21.05705,32069.589341,4460.5684,151854483770.18,945.384033
2456085.78849537,0.9999556466393622,1.0004410453363946,568283103232.0,14.683407,32071.080369,4452.936544,151854484574.37,945.384033
2456085.7890162035,0.9999904579282277,1.000483502845095,568307220480.0,8.312286,32072.539528,4445.296863,151854485091.78,945.384033
2456085.7895370373,1.0000301676945003,1.000530921421388,568334155776.0,1.943617,32073.966405,4437.64969,151854485322.52,945.384033
2456085.7900578706,1.0000368371736954,1.0005453431295064,568342347776.0,-4.42325,32075.361215,4429.993461,151854485266.72,945.384033
2456085.790578704,1.0000295497020044,1.000545919997831,568342675456.0,-10.78691,32076.724738,4422.330145,151854484924.51,945.384033
2456085.791099537,1.0000344298079804,1.0005586111009752,568349884416.0,-17.148146,32078.055937,4414.659338,151854484295.95,945.384033
2456085.7916203705,1.0000320413240933,1.0005641490368926,568353030144.0,-23.507263,32079.354358,4406.98082,151854483381.18,945.384033
2456085.792141204,1.0000430786713372,1.0005829411946263,568363778048.0,-29.863087,32080.621964,4399.294206,151854482180.32,945.384094
2456085.792662037,1.0000682378369712,1.0006163995531432,568382783488.0,-36.216487,32081.857251,4391.600227,151854480693.55,945.384094
2456085.7931828704,1.0000586365352166,1.0006148996956925,568381931520.0,-42.566982,32083.060455,4383.899158,151854478920.91,945.384094
2456085.7937037037,1.0000296750591025,1.0005936709440817,568369872896.0,-48.914376,32084.231612,4376.191186,151854476862.55,945.384094
2456085.794224537,1.0000357483915505,1.0006080926503391,568378064896.0,-55.259441,32085.370641,4368.475505,151854474518.63,945.384094
2456085.7947453703,1.0000250403449733,1.000605425303827,568376623104.0,-61.600603,32086.47788,4360.752397,151854471889.29,945.384155
2456085.7952662036,1.0000314633691276,1.0006200777554937,568384946176.0,-67.938844,32087.553054,4353.02219,151854468974.63,945.384155
2456085.795787037,1.0000629112742205,1.0006596509123564,568407425024.0,-74.274561,32088.59603,4345.285202,151854465774.8,945.384155
2456085.79630787,1.0000248647328136,1.000629986132381,568390647808.0,-80.606218,32089.607186,4337.541317,151854462289.97,945.384216
2456085.7968287035,0.9999803160533988,1.0005938741892333,568370135040.0,-86.934952,32090.586256,4329.790516,151854458520.29,945.384216
2456085.7973495373,0.9999774631710558,1.000599066002146,568373084160.0,-93.260244,32091.533361,4322.032813,151854454465.88,945.384216
2456085.7978703706,0.999970315134724,1.0006004367336594,568373936128.0,-99.581866,32092.448393,4314.268336,151854450126.89,945.384277
2456085.798391204,0.9999914851890462,1.0006302031238505,568390844416.0,-105.900444,32093.330488,4306.497607,151854445503.51,945.384277
2456085.798912037,1.0000099411900005,1.000656956041071,568406114304.0,-112.215285,32094.180855,4298.71986,151854440595.91,945.384338
2456085.7994328705,1.0000151994194368,1.0006708008719314,568413978624.0,-118.526491,32094.999219,4290.935959,151854435404.2,945.384338
2456085.799953704,1.0000098364811538,1.0006740175710265,568415879168.0,-124.834072,32095.785517,4283.146294,151854429928.55,945.384399
2456085.800474537,1.0000231057742055,1.000695938550393,568428331008.0,-131.138029,32096.53995,4275.349299,151854424169.18,945.384399
2456085.8009953704,1.0000297931024562,1.0007111540961369,568437047296.0,-137.437534,32097.261773,4267.546747,151854418126.26,945.38446
2456085.8015162037,0.9999937657988341,1.0006835660524394,568421449728.0,-143.733183,32097.951385,4259.73842,151854411799.91,945.384521
2456085.802037037,1.000006788963634,1.0007057177732401,568434032640.0,-150.02522,32098.608957,4251.924175,151854405190.32,945.384521
2456085.8025578703,1.000012607528596,1.0007201235819962,568442290176.0,-156.312699,32099.233984,4244.103314,151854398297.7,945.384583
2456085.8030787036,1.0000084420186335,1.0007249555022475,568445108224.0,-162.596064,32099.827193,4236.276851,151854391122.26,945.384644
2456085.803599537,0.9999973072950106,1.0007226342641855,568443863040.0,-168.875636,32100.388341,4228.445002,151854383664.11,945.384705
2456085.80412037,0.9999871126679686,1.0007211344086737,568443011072.0,-175.151431,32100.917264,4220.607785,151854375923.47,945.384705
2456085.8046412035,0.9999438168458692,1.0006865085953058,568423415808.0,-181.421928,32101.413859,4212.76376,151854367900.55,945.384766
2456085.8051620373,0.9999323852099731,1.0006841873627879,568422170624.0,-187.688459,32101.878511,4204.914831,151854359595.58,945.384827
2456085.8056828706,0.9999493659743866,1.0007104787480132,568437178368.0,-193.950756,32102.310796,4197.060673,151854351008.67,945.384888
2456085.806203704,0.9999724718198136,1.0007424234250721,568455397376.0,-200.208596,32102.710418,4189.201224,151854342140.07,945.384949
2456085.806724537,1.000009173051734,1.0007882129050556,568481480704.0,-206.461405,32103.077676,4181.336524,151854332989.98,945.38501
2456085.8072453705,0.9999898462840262,1.0007779308951779,568475713536.0,-212.709558,32103.41317,4173.466647,151854323558.65,945.385071
2456085.807766204,0.9999571433871747,1.0007543809473245,568462409728.0,-218.952924,32103.716428,4165.591535,151854313846.22,945.385132
2456085.808287037,0.9999594306158612,1.0007657891402315,568468963328.0,-225.191595,32103.987205,4157.711297,151854303852.92,945.385193
2456085.8088078704,0.9999349691644164,1.000750546082425,568460378112.0,-231.426362,32104.226043,4149.826634,151854293579.01,945.385254
2456085.8093287037,0.9999276808054739,1.0007526090313505,568461623296.0,-237.655454,32104.432522,4141.936573,151854283024.71,945.385315
2456085.809849537,0.9999756141699253,1.0008098204348934,568494194688.0,-243.879235,32104.607018,4134.041678,151854272190.18,945.385376
2456085.8103703703,0.9999645809999342,1.0008080760559859,568493277184.0,-250.097908,32104.749628,4126.142448,151854261075.67,945.385437
2456085.8108912036,0.9999483011096949,1.0008011398786885,568489410560.0,-256.311906,32104.859389,4118.239231,151854249681.43,945.385498
2456085.811412037,0.9999913952467938,1.0008533902022179,568519163904.0,-262.520396,32104.936852,4110.33119,151854238007.72,945.385559
2456085.81193287,0.9999888671539119,1.0008605157750692,568523358208.0,-268.723873,32104.981864,4102.418441,151854226054.7,945.385681
2456085.8124537035,0.9999633580990639,1.0008445804812216,568514379776.0,-274.922433,32104.994528,4094.501149,151854213822.64,945.385742
2456085.8129745373,0.9999531247980851,1.0008438744582258,568514052096.0,-281.114841,32104.975689,4086.580054,151854201311.78,945.385803
2456085.8134953706,0.9999416352054823,1.0008415532103507,568512806912.0,-287.302011,32104.924236,4078.654789,151854188522.43,945.385864
2456085.814016204,0.9999610567352009,1.000870945806911,568529649664.0,-293.483824,32104.840329,4070.725394,151854175454.74,945.385986
2456085.814537037,1.0000273573242828,1.0009469629411385,568572903424.0,-299.660169,32104.72413,4062.79203,151854162108.98,945.386047
2456085.8150578705,1.0000446547561748,1.0009739326630485,568588369920.0,-305.830579,32104.576309,4054.855416,151854148485.42,945.386169
2456085.815578704,1.000082025567483,1.001020875726096,568615108608.0,-311.995066,32104.396047,4046.914525,151854134584.37,945.38623
2456085.816099537,1.000076738246537,1.001025359353427,568617730048.0,-318.154011,32104.183329,4038.969875,151854120405.99,945.386292
2456085.8166203704,1.000035358310669,1.0009938348875715,568599969792.0,-324.307604,32103.938096,4031.021661,151854105950.56,945.386414
2456085.8171412037,1.0000533046113675,1.0010213952481093,568615698432.0,-330.455079,32103.660625,4023.069123,151854091218.38,945.386475
2456085.817662037,1.0000843092083858,1.001062325064007,568639094784.0,-336.596156,32103.351484,4015.113963,151854076209.77,945.386597
2456085.8181828703,1.0000769318733245,1.0010648356466285,568640667648.0,-342.731183,32103.010163,4007.155482,151854060924.89,945.386719
2456085.8187037036,1.0000385564056098,1.0010365554508567,568624676864.0,-348.860419,32102.636281,3999.193416,151854045364.04,945.38678
2456085.819224537,1.000048475872863,1.0010561412378813,568635949056.0,-354.983743,32102.229931,3991.228573,151854029527.53,945.386902
2456085.81974537,1.0000049821700832,1.0010224385255144,568616878080.0,-361.100497,32101.791371,3983.260049,151854013415.68,945.386963
2456085.8202662035,0.9999795666721777,1.0010069509408626,568608227328.0,-367.21088,32101.320827,3975.288774,151853997028.67,945.387085
2456085.8207870373,0.9999903969446745,1.0010278058245996,568620220416.0,-373.314947,32100.818431,3967.315161,151853980366.82,945.387207
2456085.8213078706,0.9999726467631188,1.001020408153176,568616091648.0,-379.412522,32100.283621,3959.337548,151853963430.44,945.387268
2456085.821828704,0.9999570325245606,1.0010146118979868,568612945920.0,-385.503658,32099.716392,3951.357804,151853946219.86,945.38739
2456085.822349537,0.999965720988518,1.0010336208011539,568623890432.0,-391.588352,32099.116807,3943.375283,151853928735.29,945.387512
2456085.8228703705,0.9999723424484536,1.001050322238755,568633524224.0,-397.666501,32098.485059,3935.389795,151853910977.04,945.387634
2456085.823391204,1.0000148614013116,1.0011030199676518,568663605248.0,-403.73764,32097.821798,3927.402216,151853892945.45,945.387756
2456085.823912037,1.0000525314505309,1.0011511027602542,568691064832.0,-409.801621,32097.125454,3919.412107,151853874640.85,945.387878
2456085.8244328704,1.0000225657416915,1.001131475575901,568679989248.0,-415.859112,32096.397282,3911.419648,151853856063.46,945.387939
2456085.8249537037,1.0000006037581042,1.0011195624300526,568673370112.0,-421.910438,32095.637799,3903.425045,151853837213.62,945.388062
2456085.825474537,0.9999875141828263,1.001116650475086,568671862784.0,-427.954289,32094.844815,3895.428652,151853818091.64,945.388184
2456085.8259953703,0.9999771830081158,1.0011167382097614,568672059392.0,-433.991379,32094.020416,3887.429814,151853798697.93,945.388306
2456085.8265162036,1.000022167279695,1.0011722047886293,568703713280.0,-440.02108,32093.163662,3879.428547,151853779032.66,945.388428
2456085.827037037,1.0000386827563086,1.0011992896884687,568719245312.0,-446.043147,32092.274303,3871.425111,151853759096.19,945.38855
2456085.82755787,1.0000074453114136,1.0011781488556346,568707383296.0,-452.058853,32091.354133,3863.421002,151853738888.88,945.388672
2456085.8280787035,0.9999906534412973,1.001172006459057,568704040960.0,-458.066664,32090.400831,3855.414775,151853718411.1,945.388794
2456085.8285995373,1.0000035902756277,1.0011952702170661,568717475840.0,-464.067346,32089.415383,3847.406713,151853697663.06,945.388977
2456085.8291203706,0.9999809775721253,1.0011833591985264,568710856704.0,-470.061227,32088.398279,3839.396889,151853676645.13,945.389099
2456085.829641204,0.9999576816181284,1.0011705252069125,568703713280.0,-476.047321,32087.348781,3831.385208,151853655357.7,945.389221
2456085.830162037,0.9999620340386226,1.0011856113351645,568712429568.0,-482.025405,32086.267725,3823.373166,151853633801.12,945.389343
2456085.8306828705,0.9999532020776783,1.0011871988919183,568713478144.0,-487.996193,32085.154544,3815.359696,151853611975.62,945.389465
2456085.831203704,0.9999676250684619,1.0012123085674587,568727961600.0,-493.959995,32084.008891,3807.344203,151853589881.6,945.389648
2456085.831724537,0.9999857505482541,1.0012410064802602,568744411136.0,-499.91531,32082.831156,3799.327694,151853567519.42,945.389771
2456085.8322453704,0.9999635446863772,1.0012294415864107,568737988608.0,-505.862757,32081.621827,3791.310672,151853544889.49,945.389893
2456085.8327662037,0.9999536645634473,1.001230336896625,568738643968.0,-511.802187,32080.380497,3783.292608,151853521992.02,945.390015
2456085.833287037,0.999958344734754,1.0012458706367249,568747687936.0,-517.733692,32079.106965,3775.273271,151853498827.44,945.390198
2456085.8338078703,0.9999687440415896,1.0012670714369964,568759877632.0,-523.658063,32077.801749,3767.253522,151853475396.11,945.39032
2456085.8343287036,0.9999808576087544,1.0012899889662168,568773115904.0,-529.574201,32076.464191,3759.233037,151853451698.44,945.390503
2456085.834849537,0.9999977682681983,1.0013176505764747,568788975616.0,-535.481899,32075.094473,3751.21186,151853427734.69,945.390625
2456085.83537037,0.9999959397660655,1.0013266080578296,568794284032.0,-541.381018,32073.692783,3743.190014,151853403505.25,945.390808
2456085.8358912035,0.9999767234652183,1.001318273582458,568789696512.0,-547.272471,32072.259547,3735.167553,151853379010.53,945.39093
2456085.8364120373,0.9999607159852955,1.0013132710533028,568787075072.0,-553.155975,32070.794515,3727.145139,151853354250.95,945.391113
2456085.8369328706,0.9999551591929862,1.0013184350998006,568790155264.0,-559.031099,32069.297436,3719.122626,151853329226.75,945.391235
2456085.837453704,0.999977685478567,1.0013521975194695,568809553920.0,-564.89748,32067.768219,3711.099848,151853303938.36,945.391418
2456085.837974537,0.9999754119604822,1.0013605898454163,568814469120.0,-570.755454,32066.207668,3703.076276,151853278386.19,945.391541
2456085.8384953705,0.9999580188240275,1.001354318216429,568811126784.0,-576.604285,32064.61551,3695.053489,151853252570.67,945.391724
2456085.839016204,0.9999728924212227,1.0013801199368049,568826003456.0,-582.444742,32062.991279,3687.030795,151853226492.07,945.391907
2456085.839537037,0.9999349469321145,1.001353325992567,568810930176.0,-588.277165,32061.334745,3679.007808,151853200150.8,945.392029
2456085.8400578704,0.9999176181697617,1.0013469390009977,568807522304.0,-594.100201,32059.647008,3670.98483,151853173547.3,945.392212
2456085.8405787037,0.999962203276276,1.001402852691256,568839503872.0,-599.914771,32057.926822,3662.962384,151853146682.02,945.392395
2456085.841099537,0.9999801309437549,1.0014316540170034,568856084480.0,-605.720564,32056.175184,3654.94048,151853119555.22,945.392578
2456085.8416203703,0.9999912040522118,1.0014540083774257,568868929536.0,-611.517471,32054.392522,3646.919161,151853092167.34,945.3927
2456085.8421412036,1.000038722470428,1.0015129216274357,568902615040.0,-617.305903,32052.577132,3638.89821,151853064518.81,945.392883
2456085.842662037,1.000065519067972,1.0015506064830746,568924241920.0,-623.084554,32050.730421,3630.878501,151853036610.12,945.393066
2456085.84318287,1.0000309521601793,1.001527373083292,568911265792.0,-628.854,32048.852157,3622.859506,151853008441.52,945.39325
2456085.8437037035,1.0000356782535107,1.0015432527148747,568920506368.0,-634.614553,32046.942157,3614.840856,151852980013.46,945.393433
2456085.8442245373,1.0000307238974846,1.0015495565140302,568924307456.0,-640.365915,32044.999833,3606.82264,151852951326.41,945.393616
2456085.8447453706,1.0000157438465938,1.0015459383780363,568922472448.0,-646.107794,32043.02671,3598.806426,151852922380.82,945.393799
2456085.845266204,0.9999891449028045,1.0015302062649198,568913756160.0,-651.840529,32041.022196,3590.791144,151852893176.99,945.393982
2456085.845787037,0.9999968508994871,1.0015495470062745,568924962816.0,-657.564237,32038.985953,3582.77634,151852863715.37,945.394165
2456085.8463078705,1.0000040037432778,1.0015676186499582,568935448576.0,-663.278189,32036.918116,3574.763624,151852833996.43,945.394348
2456085.846828704,0.9999861967718918,1.0015613469769133,568932106240.0,-668.982457,32034.818013,3566.752429,151852804020.65,945.394531
2456085.847349537,0.9999620030080844,1.0015484991583437,568925028352.0,-674.677223,32032.686533,3558.742526,151852773788.33,945.394714
2456085.8478703704,0.9999386756186844,1.00153645894674,568918409216.0,-680.362473,32030.524266,3550.733656,151852743299.94,945.394897
2456085.8483912037,0.9999663700482209,1.0015756413356205,568940888064.0,-686.037381,32028.330415,3542.72588,151852712555.95,945.395081
2456085.848912037,1.000009210740377,1.0016300547747903,568972017664.0,-691.703051,32026.105508,3534.72064,151852681556.87,945.395264
2456085.8494328703,1.0000201562571467,1.0016521643256082,568984797184.0,-697.35915,32023.848745,3526.717603,151852650302.98,945.395447
2456085.8499537036,1.0000201895655594,1.0016637612229238,568991678464.0,-703.005442,32021.559816,3518.716424,151852618794.78,945.395691
2456085.850474537,1.000012876702213,1.001667642158115,568994103296.0,-708.641676,32019.240544,3510.71607,151852587032.74,945.395874
2456085.85099537,0.999972956898548,1.0016392192857675,568978178048.0,-714.267138,32016.889594,3502.718906,151852555017.41,945.396057
2456085.8515162035,0.9999294118611983,1.0016071045734147,568960155648.0,-719.882779,32014.507428,3494.723841,151852522749.06,945.39624
2456085.8520370373,0.9999135519240155,1.0016027803277139,568957992960.0,-725.48903,32012.094225,3486.730335,151852490228.19,945.396484
2456085.8525578706,0.999881815928592,1.0015824334575982,568946655232.0,-731.084177,32009.649459,3478.739281,151852457455.31,945.396667
2456085.853078704,0.9998944797870751,1.001606502140865,568960548864.0,-736.669409,32007.173128,3470.750424,151852424430.93,945.396851
2456085.853599537,0.999913053393594,1.0016367890437907,568978046976.0,-742.24466,32004.665563,3462.764206,151852391155.38,945.397095
2456085.8541203705,0.9999000318180784,1.0016352475670074,568977391616.0,-747.809859,32002.127075,3454.781004,151852357629.15,945.397278
2456085.854641204,0.999917631683329,1.0016643807237762,568994234368.0,-753.364359,31999.557673,3446.800652,151852323852.77,945.397522
2456085.855162037,0.9999775154027463,1.001735753284816,569034997760.0,-758.907555,31996.956893,3438.822414,151852289826.77,945.397705
2456085.8556828704,1.0000146883601633,1.001784614679057,569063047168.0,-764.440477,31994.32532,3430.84686,151852255551.44,945.397949
2456085.8562037037,1.0000492849976428,1.00183083642012,569089523712.0,-769.963707,31991.663024,3422.874486,151852221027.35,945.398132
2456085.856724537,1.0000279568620947,1.0018209743073232,569084215296.0,-775.475814,31988.968025,3414.905511,151852186255.0,945.398376
2456085.8572453703,0.9999791652096113,1.0017838966467807,569063374848.0,-780.977008,31986.243296,3406.93871,151852151234.92,945.39856
2456085.8577662036,0.9999591646722733,1.0017753036375658,569058787328.0,-786.46757,31983.487799,3398.975349,151852115967.46,945.398804
2456085.858287037,0.9999438784900342,1.0017716715470977,569057017856.0,-791.947587,31980.700909,3391.016093,151852080453.14,945.399048
2456085.85880787,0.9999389112852217,1.0017784366604632,569061081088.0,-797.416184,31977.88257,3383.059178,151852044692.51,945.399231
2456085.8593287035,0.9999474112964423,1.0017984554001025,569072746496.0,-802.873956,31975.034116,3375.105965,151852008686.11,945.399475
2456085.8598495373,0.9999464012110703,1.0018092445320272,569079169024.0,-808.320741,31972.154914,3367.156599,151851972434.28,945.399719
2456085.8603703706,0.9999168544989758,1.0017912051157372,569069142016.0,-813.756461,31969.244617,3359.211076,151851935937.56,945.399902
2456085.860891204,0.9999064617711727,1.0017925339233826,569070190592.0,-819.181153,31966.30356,3351.268012,151851899196.51,945.400146
2456085.861412037,0.9998936566361143,1.0017912071077562,569069731840.0,-824.594815,31963.331409,3343.329913,151851862211.68,945.400391
2456085.8619328705,0.9999183141347696,1.0018280697545232,569090965504.0,-829.997079,31960.328394,3335.395657,151851824983.43,945.400635
2456085.862453704,0.9999476175996795,1.0018687534757444,569114296320.0,-835.387656,31957.294796,3327.464719,151851787512.31,945.400818
2456085.862974537,0.9999564506635118,1.001889464317739,569126354944.0,-840.766846,31954.231063,3319.538114,151851749798.87,945.401062
2456085.8634953704,0.9999353533172118,1.0018799483425533,569121243136.0,-846.135101,31951.136191,3311.61546,151851711843.7,945.401306
2456085.8640162037,0.9999173653615084,1.001873547350576,569117900800.0,-851.492058,31948.010787,3303.696854,151851673647.14,945.40155
2456085.864537037,0.999889181968875,1.0018571092333635,569108856832.0,-856.837292,31944.855136,3295.782474,151851635209.76,945.401794
2456085.8650578703,0.9998551844138737,1.0018347851808111,569096470528.0,-862.170173,31941.668502,3287.872857,151851596532.14,945.402039
2456085.8655787036,0.9998896461901099,1.001880877212519,569122947072.0,-867.492459,31938.45145,3279.96785,151851557614.86,945.402283
2456085.866099537,0.9999371139519058,1.0019401212797354,569156894720.0,-872.803053,31935.203757,3272.067062,151851518458.28,945.402527
2456085.86662037,0.9999381764646272,1.001952986910853,569164496896.0,-878.101243,31931.925388,3264.170437,151851479062.97,945.402771
2456085.8671412035,0.999918927048122,1.0019452014718275,569160368128.0,-883.387524,31928.616851,3256.279467,151851439429.51,945.403015
2456085.8676620373,0.9998912541771575,1.0019295709505789,569151782912.0,-888.662644,31925.278667,3248.392363,151851399558.53,945.403259
2456085.8681828706,0.9999033737523643,1.0019533966135445,569165611008.0,-893.925929,31921.909944,3240.510429,151851359450.36,945.403503
2456085.868703704,0.9999498000809957,1.0020116000503232,569198968832.0,-899.176787,31918.510181,3232.634344,151851319105.6,945.403748
2456085.869224537,0.9999971445905489,1.002070843865652,569232916480.0,-904.414983,31915.080622,3224.762512,151851278524.85,945.403992
2456085.8697453705,1.0000188737204534,1.0021043603920043,569252249600.0,-909.642008,31911.620602,3216.895343,151851237708.71,945.404236
2456085.870266204,1.0000139939962747,1.0021112127707579,569256509440.0,-914.856971,31908.130642,3209.033627,151851196657.57,945.404541
2456085.870787037,0.9999935306670396,1.002102388960843,569251790848.0,-920.059218,31904.61088,3201.17791,151851155372.01,945.404785
